gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
378,74,4,2025-Q3,0.8488976381888467,1.9155829130908837,1.0666852749020368,1.424712691702814,2.825396395122591,1.4006837034197772,0.5077220077220076,0.6785714285714286,0.170849420849421,27.56108361178004,,,-1.425899101288211,-1.0786502150242283,0.3472488862639826,3.48511724014508,5.873588413252292,2.388471173107212,3.512326953853928,5.926040372399594,2.4137134185456666
379,101,4,2025-Q3,0.5919759794893956,0.4756337852921055,-0.11634219419729,1.181167051456988,1.0356912238258469,-0.1454758276311412,0.5007072135785007,0.4642857142857143,-0.0364214992927863,7.765000847417404,7.737569911412446,-0.0274309360049587,-3.0510480991206896,-3.587164196425138,-0.5361160973044483,1.7240505538238855,1.3610010252625453,-0.3630495285613404,1.75107778881014,1.361001025262545,-0.390076763547595
380,102,4,2025-Q3,1.3426264004939974,1.1222932989768228,-0.2203331015171745,2.290891868152213,1.96401327320944,-0.3268785949427735,0.5896358543417367,0.5714285714285714,-0.0182072829131653,35.63952441097128,,,-1.939815588524491,-1.645492496951125,0.2943230915733656,5.054404921230489,4.681904302156347,-0.3725006190741418,5.06975310263228,4.71205303506222,-0.3577000675700601
381,102,4,2025-Q3,0.5646943717990623,0.438551069125129,-0.1261433026739333,1.3535229379943692,1.6806222565342894,0.3270993185399202,0.4131652661064424,0.2499999999999999,-0.1631652661064424,8.15639225716323,14.024712844668452,5.868320587505224,-1.9618427671970036,-3.359640797638608,-1.3977980304416044,2.180039026835638,2.1686838705327665,-0.0113551563028715,2.231217542488673,2.184877764586796,-0.0463397779018777
382,41,4,2017-Q3,0.5030285119314136,0.0168760345444416,-0.486152477386972,1.5468478791356746,0.2362644836221827,-1.3105833955134918,0.2961672473867596,0.0714285714285714,-0.2247386759581881,13.660724570407345,,,-1.7416868354373456,-2.600273384543301,-0.8585865491059552,2.3982048734692087,0.2362644836221827,-2.161940389847026,2.4770984308207344,0.2362644836221827,-2.240833947198552
386,98,4,2024-Q3,0.665389279613299,0.3856902820261231,-0.2796989975871758,1.476196794383634,0.9714980036306612,-0.5046987907529727,0.4256559766763848,0.3928571428571428,-0.0327988338192419,,,,-3.448456929073839,-5.157515000206594,-1.709058071132755,2.6443993707821183,1.1276764858945554,-1.516722884887563,2.651098064391032,1.1369861939017978,-1.5141118704892345
387,102,4,2025-Q3,1.4653196296074278,1.6357488642969331,0.1704292346895053,2.1254221221943514,2.552919926129092,0.4274978039347408,0.6736694677871148,0.6428571428571428,-0.0308123249299719,44.24353823102301,45.059180569332526,0.8156423383095159,-3.0299791529410856,-5.163479478563054,-2.133500325621968,4.881029284064895,5.840027428272919,0.9589981442080237,4.894825373671626,5.860047318573207,0.9652219449015806
415,102,4,2025-Q3,0.720554921187965,0.5857547873870823,-0.1348001338008827,1.5467947675906628,0.8448518616051655,-0.7019429059854974,0.4747899159663865,0.6785714285714286,0.2037815126050421,5.369564417968055,3.322361588894292,-2.0472028290737634,-1.604980349810572,-0.6144623396101294,0.9905180102004428,2.4255148294990865,1.667311432587533,-0.7582033969115536,2.514869966521544,1.8387163053809208,-0.6761536611406225
417,79,4,2025-Q1,0.482643825142285,0.3456478990168052,-0.1369959261254798,0.9371687238814091,0.8065117643725455,-0.1306569595088637,0.4918625678119349,0.4285714285714285,-0.0632911392405063,11.9242072148225,6.952786357377202,-4.971420857445298,-4.308365149552032,-3.750086140410652,0.5582790091413803,1.9784031943562617,1.3292113913409929,-0.649191803015269,2.017528042857512,1.3427787320687066,-0.6747493107888052
425,102,4,2025-Q3,0.8691619674819265,0.8531876540557942,-0.0159743134261323,1.2767833705586673,1.4562602111558407,0.1794768405971734,0.6204481792717086,0.6071428571428571,-0.0133053221288514,9.259001982429014,12.498553681542916,3.2395516991139037,-0.9660545114473296,-3.976270130520133,-3.0102156190728038,2.8187837721079734,2.842339799053925,0.0235560269459518,2.890835916164181,2.986367016350464,0.0955311001862835
