gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
1864,45,4,2016-Q4,0.7650793911800414,1.2267706290861522,0.4616912379061108,1.6213915351410335,2.378720574051953,0.7573290389109193,0.4666666666666667,0.5357142857142857,0.069047619047619,31.045620769697013,36.83759628327674,5.791975513579725,-1.502153896234622,-4.027684019510622,-2.525530123276,2.8621338105767204,5.897839123348204,3.0357053127714835,2.921569993413492,5.939125101143873,3.017555107730381
1932,19,4,2015-Q2,0.0328934734778707,0.1496304352650957,0.116736961787225,0.4860924413952004,2.094826093711341,1.6087336523161406,0.0676691729323308,0.0714285714285714,0.0037593984962406,,,,-2.903527875373597,-3.715334425880996,-0.8118065505073986,0.4860924413952004,2.094826093711341,1.6087336523161406,0.4860924413952004,2.094826093711341,1.6087336523161406
1946,52,4,2021-Q4,0.541285662752829,1.0069479424882948,0.4656622797354658,1.1857946116457452,1.45599607410924,0.2702014624634949,0.4450549450549449,0.6785714285714286,0.2335164835164836,5.519325960556265,6.9597073610196105,1.4403814004633455,-1.7014735263852403,-0.8710669203630106,0.8304066060222297,2.3642975535910544,3.705641433367618,1.3413438797765642,2.407098849651572,3.777854739332167,1.370755889680595
1973,58,4,2025-Q2,0.2778645734257962,0.5924158939756741,0.3145513205498778,1.0329397912569038,2.260899831074018,1.227960039817114,0.2487684729064039,0.2857142857142857,0.0369458128078817,,7.56027859677678,,-3.5845865009054605,-1.7436805288945338,1.8409059720109269,1.4849296271803316,3.080736607707404,1.5958069805270725,1.5432012634245882,3.133009307063591,1.5898080436390027
1995,36,4,2020-Q3,0.2183176504862418,0.2196365731815758,0.001318922695334,1.0392157388437029,0.5380134511773155,-0.5012022876663874,0.2103174603174603,0.3928571428571428,0.1825396825396825,,,,-2.9878800077752,-0.9232540958657222,2.064625911909478,1.3388536614283737,0.6413564817032325,-0.697497179725141,1.3961950827604273,0.7013578217025264,-0.6948372610579009
2023,45,4,2018-Q4,0.5877418891570861,1.266610527408267,0.6788686382511809,1.2517552983463591,1.4437334400230348,0.1919781416766754,0.4857142857142857,0.8928571428571429,0.4071428571428572,4.901230429065112,3.140880222754374,-1.760350206310738,-2.096975663973578,0.1458167057536268,2.242792369727205,2.108015268743191,2.5744907509028625,0.4664754821596717,2.126331930270884,2.6531359021021608,0.5268039718312769
2095,50,4,2024-Q1,0.6062154741561155,0.2837860391153268,-0.3224294350407887,1.5796369117921083,1.159647000345034,-0.4199899114470742,0.4085714285714286,0.3214285714285714,-0.0871428571428571,5.886777922506801,5.483466655404706,-0.4033112671020955,-1.5008208748963086,-1.724409422399786,-0.2235885475034775,2.5386789405619554,1.307832680379976,-1.2308462601819794,2.6197458020852493,1.3363074954148677,-1.2834383066703816
2097,2,4,2013-Q1,0.092308471490002,1.1653912714944177,1.0730828000044157,0.3230796502150073,2.5729339065492174,2.24985425633421,0.2857142857142857,0.5,0.2142857142857143,,,,-1.20345522228639,-0.3365225024356473,0.8669327198507426,0.3530374458484384,5.912145994690031,5.559108548841592,0.3818779883060237,5.951253835081284,5.56937584677526
2199,39,4,2023-Q2,0.2545529304928218,0.1984041122422786,-0.0561488182505431,0.9314994259446988,0.6911934803411479,-0.240305945603551,0.2527472527472527,0.2857142857142857,0.0329670329670329,,,,-2.791130567828488,-1.8478462862914289,0.9432842815370592,1.3816309365799089,0.7414874039579816,-0.640143532621927,1.391994469752457,0.8061619261099043,-0.585832543642553
2316,20,4,2019-Q3,0.3463182604856735,0.447447795854319,0.1011295353686454,1.6693973466734675,4.176179427973644,2.5067820813001767,0.2071428571428571,0.1071428571428571,-0.0999999999999999,,,,-2.8934743505009584,-3.80104539183432,-0.9075710413333616,2.000931927635248,4.176179427973644,2.1752475003383966,2.032385948965721,4.176179427973644,2.143793479007924
2449,35,4,2025-Q2,1.183175994475684,1.3247551804790243,0.1415791860033404,2.1170407946247525,1.6922462788612498,-0.4247945157635027,0.5306122448979592,0.7857142857142858,0.2551020408163266,32.66702702489894,11.373461283884094,-21.29356574101485,-1.6843892791167576,-1.0586080313921795,0.6257812477245779,4.194511804223607,3.698666520242997,-0.4958452839806098,4.241516863198883,3.7176217296611167,-0.5238951335377662
2496,25,4,2024-Q2,1.1260838440380376,1.571212704430588,0.4451288603925505,1.7911802175694482,2.735134642892886,0.9439544253234378,0.5942857142857142,0.5714285714285714,-0.0228571428571427,,,,-0.934120920689457,-1.718107669030083,-0.783986748340626,3.478815968260609,5.941912366810878,2.4630963985502694,3.503403129074546,5.955352891431728,2.4519497623571818
2498,39,4,2025-Q2,1.017512562419198,0.2768353658003903,-0.7406771966188077,1.940002968892881,0.7375878488694212,-1.2024151200234598,0.4835164835164835,0.3928571428571428,-0.0906593406593407,,,,-2.1214261782419235,-2.9763726522136795,-0.854946473971756,3.5752264999573105,0.8864810699487582,-2.6887454300085523,3.596715677530265,0.9559273249814824,-2.6407883525487827
2501,27,4,2025-Q2,0.622023061126122,0.9150838451152188,0.2930607839890966,1.4019459173897677,1.1855774038207492,-0.2163685135690183,0.4338624338624338,0.75,0.3161375661375661,6.95902864142818,9.053149264704132,2.094120623275952,-1.770642775042921,-2.081423672507999,-0.3107808974650781,2.6472444128031505,2.4960041312238785,-0.1512402815792719,2.70440642924182,2.5711879988422743,-0.1332184303995456
