gvkey,n_quarters,z_plus_lag1,z_plus_renorm_lag1,breadth_lag1,z_mahalanobis_sq_lag1,t_iut_lag1,z_plus_softmax_lag1,z_plus_orth_lag1
29,67,0.5109045917479149,0.349452560290417,0.827450980392157,,0.9367821316761338,0.1560770416857131,0.1560076621319154
30,57,0.7846981145469129,0.6944026712556941,0.8372667915333486,0.8295904082388033,0.7902142938066462,0.6830378346364174,0.6794797447709899
31,54,0.5709856080641705,0.5740314124822267,0.5030032805243043,0.3367457965915758,0.6728028878803728,0.6015411424297019,0.5969248938064123
32,100,0.7727762443852799,0.7167357097346001,0.5173381894329753,0.6792986637315436,0.6457428486059457,0.6902460214850454,0.6819458317384783
33,79,0.6325179112650713,0.5207749742282967,0.5921978540691788,,0.8657679526183363,0.6258119702057762,0.6247283433765627
34,50,0.8371750286980636,0.7657101181032477,0.7840847990427163,,0.87007286155677,0.8153488570232688,0.8160195595297969
35,85,0.6508536087351737,0.60809360668126,0.7208093978959242,0.4995318260190612,0.7914360395077179,0.6857135620152826,0.6847862273895164
36,37,0.2455123486874307,-0.0469742592902914,0.7159256220055487,-0.16651026548824,0.8733617316557521,-0.1706639602595069,-0.1616802117183849
37,102,0.4532400044398156,0.1644131270307656,0.6707186537903278,0.4615575376447168,0.4284105267486614,0.1777263466530822,0.1803497947206425
38,86,0.5055995938981545,0.2917595332783766,0.7250007017260095,0.1015825243888214,0.8858005831187539,0.1152960230665619,0.1344114796299115
39,101,0.4570541586081004,0.6219315658153625,0.6372230144930628,0.3005042490663913,0.7577153634079508,0.5502769617156251,0.5539963538717817
40,94,0.241295246419828,-0.0289315014795464,0.6209914346079387,0.0126065701905673,0.8833435253179587,-0.0457727142892691,-0.0276260112532785
41,101,0.7300483238599519,0.6552606117259082,0.7321083053798125,,0.8466995784283124,0.7463130831851453,0.7494649610887552
42,25,0.824539505936893,0.5859041592002503,0.7603642344641565,,0.7554080342942088,0.7370707031800251,0.7327321918478957
43,108,0.6013573134596631,0.3843481663908996,0.721715022589765,0.0897325433107287,0.6862667567094621,0.4495964701776083,0.4542101234138477
44,102,0.4864685573383216,0.3725097290063046,0.7482949072547106,0.0800051636027122,0.831835673986365,0.3559970939183118,0.3600895161764317
45,45,0.5909151881117016,0.4709320622865245,0.7778383009237116,0.8724470619562753,0.6040076647778564,0.4579237913154036,0.4615452864243768
46,100,0.7811718490366725,0.7059333775568516,0.6551427743549734,0.6542280732979757,0.6437461342193508,0.6859888600666132,0.6869691914503455
47,50,0.5877132090977054,0.5686441309609173,0.7882459446397518,0.5774818108862739,0.7694898622982177,0.6146049946211734,0.6114812385633693
48,100,0.4458455651300868,0.2042798399408205,0.6648360988155569,0.8422767885261419,0.8751796427170389,0.4085101273083251,0.4111694166381002
49,29,0.7228635676418119,0.773614908381558,0.2170888205051459,,0.8663259239119888,0.7299189268874031,0.7276392993886316
50,105,0.5020682154563605,0.5262282473446449,0.4933326095628512,0.5565135752363174,0.7315907471007529,0.5275984719370728,0.5296279796879735
51,29,0.0521835583290349,-0.3019304680235293,0.6200672487424569,,0.7894369712627893,-0.2008703707131686,-0.2010028805263631
52,86,0.2155576971403233,0.1659404021148283,0.3732319278160269,0.243372685434482,0.8533605300331601,-0.0085245599482714,0.0028528549948119
53,18,0.7538385245744467,0.8220060451603642,0.5001531315435831,,0.8026079918348564,0.7949839984355661,0.7950812296103242
54,32,0.6390863590097877,0.045705813808727,0.7010055584344788,,0.7901388606467361,0.520627895945211,0.5241213772782402
55,102,0.5151421527370326,0.7210384249995199,0.518019388541609,0.3873433562975649,0.7221169443990838,0.5542165183470805,0.5552456026320689
56,45,0.7622249936256978,0.6061470854080793,0.768620805129629,0.4176773662930517,0.8399457936435565,0.6957932280222704,0.6941759867730611
57,102,0.7629080086738314,0.5842148011174785,0.6734773204099458,,0.8762552585470048,0.6743282717063761,0.6753861015580425
58,102,0.4838337363093158,0.4295255060060834,0.7343504618688341,0.6966273724844343,0.6136371102139797,0.4479620884565171,0.4445341111878749
59,100,0.6551227590487813,0.3986991047814685,0.6082858769370881,0.8915060273603113,0.8523499539054304,0.7671435313432888,0.7661472055212513
60,102,0.517076045967902,0.3333916900648107,0.6640216060055883,0.5757722734585335,0.8907021649283818,0.2663001933896553,0.271343753469226
61,102,0.5542238274406409,0.8048384737409482,0.7386158861026176,0.0136605877317823,0.5407671783361434,0.6160928321628952,0.6050553965152604
62,102,0.4462937083527049,0.4229284980421355,0.5919945642900863,0.2844153606114409,0.7538344788737258,0.3889426349353684,0.401215003861371
