gvkey,n_early,n_late,last_quarter,z_plus_early_mean,z_plus_late_mean,z_plus_delta,z_plus_renorm_early_mean,z_plus_renorm_late_mean,z_plus_renorm_delta,breadth_early_mean,breadth_late_mean,breadth_delta,z_mahalanobis_sq_early_mean,z_mahalanobis_sq_late_mean,z_mahalanobis_sq_delta,t_iut_early_mean,t_iut_late_mean,t_iut_delta,z_plus_softmax_early_mean,z_plus_softmax_late_mean,z_plus_softmax_delta,z_plus_orth_early_mean,z_plus_orth_late_mean,z_plus_orth_delta
157,15,4,2005-Q2,0.3306664223037057,1.1332321875184028,0.8025657652146971,1.7070252886343835,2.7325213831164987,1.0254960944821152,0.1999999999999999,0.3928571428571428,0.1928571428571429,,,,-0.4899144261464367,-1.9485034283139635,-1.4585890021675267,1.8035253897882224,4.719959401111127,2.916434011322904,1.8066729515454305,4.733087572723388,2.9264146211779574
162,41,4,2011-Q2,0.1661461870771654,0.2216454909290671,0.0554993038519017,0.8036015196631064,0.5990663169400103,-0.2045352027230961,0.1881533101045296,0.3571428571428571,0.1689895470383275,,,,-2.538874183040188,-3.708820659947196,-1.169946476907008,1.0987062304923272,0.7374574730530616,-0.3612487574392655,1.1230386930185094,0.7493919950530559,-0.3736466979654536
169,28,4,2008-Q1,1.0468722363082237,1.232932024593548,0.1860597882853243,2.1251136590297777,2.404518921577415,0.2794052625476375,0.5051020408163265,0.5,-0.0051020408163264,22.187086849367017,31.6445586178436,9.457471768476584,-0.2982645258972441,-1.5083898916727752,-1.2101253657755309,3.8557100720853024,4.811939118057162,0.9562290459718596,3.876884829378999,4.923743115772393,1.0468582863933946
170,20,4,2006-Q1,0.3317519386139737,0.1479225025132284,-0.1838294361007452,1.7646675880983966,0.5884645182362526,-1.1762030698621442,0.1642857142857142,0.2857142857142857,0.1214285714285714,,,,-0.9478858780008452,-1.5266910417517687,-0.5788051637509236,2.5685623042748182,0.6219420050211124,-1.9466202992537056,2.5685623042748182,0.6225789495593159,-1.9459833547155023
196,30,4,2014-Q4,0.4316263808118026,0.2589945096757391,-0.1726318711360635,0.8212332232686793,0.5765370409494083,-0.244696182319271,0.5095238095238096,0.4285714285714285,-0.080952380952381,6.440055742138745,3.3412963325239726,-3.0987594096147726,-1.426648902127014,-1.2235645802336863,0.2030843218933276,1.4748684607168137,0.6941691244474201,-0.7806993362693936,1.5078302451234051,0.7086469377673436,-0.7991833073560616
199,32,4,2009-Q3,0.4608476803116246,1.2187483662888647,0.7579006859772401,1.5037108516803033,2.218647203604508,0.7149363519242045,0.3169642857142857,0.5357142857142857,0.21875,,,,-0.5179837497367216,-0.8058327907704977,-0.2878490410337762,2.4240956601737222,3.866335472694484,1.4422398125207616,2.440303216390121,3.883541657889633,1.4432384414995116
200,45,4,2012-Q2,0.2794309768979065,0.4012248927821188,0.1217939158842122,1.31547603848453,0.9570135444888526,-0.3584624939956773,0.2031746031746031,0.3928571428571428,0.1896825396825397,3.133018459159064,3.0781352070671866,-0.0548832520918773,-2.226887869346633,-1.3791862230724834,0.8477016462741496,1.82646874215974,1.844396669560539,0.017927927400799,1.840204468408307,1.8840783587899956,0.0438738903816884
211,24,4,2007-Q2,0.8896649603531251,1.5211455802090952,0.63148061985597,1.8593663467591088,2.2107858716530098,0.3514195248939009,0.4523809523809523,0.6785714285714286,0.2261904761904762,,27.10627051797084,,-2.1186588782083446,-3.066521825391144,-0.9478629471827996,4.039254160346446,4.6767635609283245,0.6375094005818784,4.063433313195092,4.708994938278059,0.6455616250829674
219,37,4,2010-Q2,0.2227147604072321,0.2320060212418935,0.0092912608346613,1.244876709331634,0.7344169541387502,-0.5104597551928838,0.1853281853281853,0.3214285714285714,0.1361003861003861,7.134142190517198,4.499696217077869,-2.634445973439329,-2.8185437813295,-1.5391960522271613,1.279347729102339,1.524162546968621,1.2515045969750365,-0.2726579499935846,1.5294913663017775,1.2591373269054982,-0.2703540393962793
221,14,4,2004-Q4,0.0500380363917204,0.146764271257492,0.0967262348657716,0.4359182208083959,1.369799865069926,0.9338816442615304,0.1326530612244897,0.1071428571428571,-0.0255102040816326,,,,-3.594526719519864,-2.954731111364743,0.6397956081551208,0.4492629130315508,1.369799865069926,0.9205369520383752,0.4492629130315508,1.369799865069926,0.9205369520383752
