archetype,delta,detector,alpha,n_finite,flag_rate
systematic,2.0,z2,0.05,500,0.576
systematic,2.0,z2,0.01,500,0.46
systematic,2.0,z2,0.001,500,0.292
systematic,2.0,z3,0.05,500,0.638
systematic,2.0,z3,0.01,500,0.344
systematic,2.0,z3,0.001,500,0.122
systematic,2.0,z4,0.05,500,0.632
systematic,2.0,z4,0.01,500,0.406
systematic,2.0,z4,0.001,500,0.116
systematic,2.0,z6,0.05,500,0.606
systematic,2.0,z6,0.01,500,0.45
systematic,2.0,z6,0.001,500,0.31
systematic,2.0,z8,0.05,500,0.044
systematic,2.0,z8,0.01,500,0.006
systematic,2.0,z8,0.001,500,0.0
systematic,2.0,z57,0.05,500,0.618
systematic,2.0,z57,0.01,500,0.402
systematic,2.0,z57,0.001,500,0.166
systematic,3.0,z1,0.05,500,0.92
systematic,3.0,z1,0.01,500,0.732
systematic,3.0,z1,0.001,500,0.428
systematic,3.0,z2,0.05,500,0.758
systematic,3.0,z2,0.01,500,0.654
systematic,3.0,z2,0.001,500,0.526
systematic,3.0,z3,0.05,500,0.926
systematic,3.0,z3,0.01,500,0.75
systematic,3.0,z3,0.001,500,0.444
systematic,3.0,z4,0.05,500,0.922
systematic,3.0,z4,0.01,500,0.72
systematic,3.0,z4,0.001,500,0.412
systematic,3.0,z6,0.05,500,0.844
systematic,3.0,z6,0.01,500,0.674
systematic,3.0,z6,0.001,500,0.494
systematic,3.0,z8,0.05,500,0.054
systematic,3.0,z8,0.01,500,0.012
systematic,3.0,z8,0.001,500,0.004
systematic,3.0,z57,0.05,500,0.898
systematic,3.0,z57,0.01,500,0.712
systematic,3.0,z57,0.001,500,0.448
